latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp
17.94823,-101.01335,314.1,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.4,1.8
17.94228,-100.95568,325.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,291.7,2.8
17.34155,-95.77742,306.3,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,296,2.8
17.94803,-100.95306,338.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,293,3.5
17.9299,-100.72236,307.5,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.9,2
17.95419,-100.95436,305.8,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,291.1,3.5
17.93036,-100.72678,322.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.9,2
15.72105,-85.27405,302.8,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,286.1,0.6
15.72172,-85.27782,306.1,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,285.6,0.8
17.18882,-94.5452,319.4,0.5,0.4,2017-04-30,07:30,N,nominal,1.0NRT,299.6,5
17.18522,-94.54423,309.9,0.5,0.4,2017-04-30,07:30,N,nominal,1.0NRT,299.2,4.1
15.72255,-85.27464,300.7,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,286.2,0.7
15.72325,-85.27843,305.2,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,285.9,0.8
17.18912,-94.5438,316.4,0.5,0.4,2017-04-30,07:30,N,nominal,1.0NRT,299.5,4.3
17.94045,-101.16314,305.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,286.4,1.9
17.94087,-101.16766,314.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.4,1.9
17.81489,-99.76381,298.9,0.4,0.6,2017-04-30,07:30,N,nominal,1.0NRT,287.9,0.7
17.9345,-100.97276,307.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.1,2.4
17.95413,-101.179,300.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,286.8,3.6
17.93327,-100.95975,325.8,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,291.1,4
17.93373,-100.96454,335.5,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,292.7,2.4
17.95377,-101.17519,343.5,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.5,3.6
16.99361,-92.96512,307.2,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,290.9,1
17.25753,-94.91568,306.2,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,296,1.1
17.25822,-94.92101,310,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,296.2,1.1
17.9388,-100.95477,308.9,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.4,2.4
17.93989,-100.96601,304.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.2,2.4
17.94074,-100.97507,307.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.8,2.4
17.94296,-100.99798,300.9,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.1,1.1
17.94397,-101.00849,319.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.1,1.9
17.94435,-101.01245,309.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.2,1.9
17.94489,-101.01812,297.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,286.6,1.2
17.96205,-101.1983,302.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.3,2.1
17.96289,-101.20712,297.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,286.6,2.4
17.9391,-100.95786,321.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,291.6,4
17.96254,-101.20341,325.8,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288,2.1
17.94452,-100.95174,315.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.8,2.3
17.95039,-101.01244,303.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287,0.5
17.94487,-100.95527,325.9,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,291.7,2.3
16.86693,-92.03473,306.7,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,290.9,0.8
17.26618,-94.91991,315.1,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,296.5,3.3
17.92854,-100.72601,317.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.8,2
17.95101,-100.9566,308.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.9,2.3
17.26685,-94.92506,337.8,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,297.4,6.3
17.95065,-100.95284,326.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,292,2.3
17.26947,-94.91413,311.1,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,296.5,1.6
17.27082,-94.92441,309.6,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,296.4,1.4
17.93398,-100.72095,312.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.3,2.2
17.95677,-100.95389,302.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.9,0.8
17.95714,-100.95774,302.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.3,0.8
17.27015,-94.91931,321.3,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,296.7,1.6
17.93437,-100.72492,331.9,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,292.4,4.6
17.12058,-93.77216,308.1,0.5,0.4,2017-04-30,07:30,N,nominal,1.0NRT,295,1.7
17.27413,-94.91874,309.1,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,296.4,1.6
17.93996,-100.72141,305.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.6,2.2
17.94037,-100.72552,327.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,292.6,4.6
17.12426,-93.77137,305.9,0.5,0.4,2017-04-30,07:30,N,nominal,1.0NRT,294.4,1.4
17.2781,-94.91819,335.7,0.6,0.4,2017-04-30,07:30,N,nominal,1.0NRT,297.1,4.6
15.73016,-85.0678,312.3,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,293.5,2.5
17.99674,-101.17779,318.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.7,2.2
17.9971,-101.18141,306.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.7,2.2
17.99746,-101.18509,305.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288,1.6
15.7308,-85.07134,329.2,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,293.9,3.9
16.45553,-89.25883,303.8,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,290.2,0.7
17.13107,-93.76587,305.3,0.5,0.4,2017-04-30,07:30,N,nominal,1.0NRT,294.3,1.4
18.00237,-101.17286,319.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.9,7.1
18.00296,-101.17883,305.1,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.8,6
18.00267,-101.17586,367,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,293.3,6
17.38487,-95.64731,339.3,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,296.5,8.3
18.00857,-101.17374,325.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.4,6
16.9844,-92.64787,308.1,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,291.1,1.2
16.98501,-92.65206,312.2,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,291.8,1.2
18.00999,-101.06477,301.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.5,1.3
18.01093,-101.0742,300.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.3,1.9
18.01177,-101.08266,309.8,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.3,2.8
18.01285,-101.09356,317.5,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.5,3.4
18.02073,-101.17308,296.6,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,286.2,0.7
18.02663,-101.23302,300.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.6,0.5
17.3957,-95.66551,343.8,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,296.3,8.8
18.01238,-101.08879,329.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.4,3.4
17.39988,-95.66498,309.8,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,294,1.1
18.01614,-101.06554,311.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.5,2.5
18.01649,-101.06911,316,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290,2.5
18.01685,-101.07269,303.5,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.6,2.1
18.01722,-101.07637,318.9,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,291.2,2.1
18.01765,-101.08067,310,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.7,2.4
18.01579,-101.06204,323.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.2,3
16.82093,-91.49156,307.2,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,293.3,0.9
17.82347,-98.84289,303.9,0.3,0.6,2017-04-30,07:30,N,nominal,1.0NRT,290.2,0.5
17.82863,-98.84205,300.7,0.3,0.6,2017-04-30,07:30,N,nominal,1.0NRT,289.7,0.5
17.82908,-98.8459,300,0.3,0.6,2017-04-30,07:30,N,nominal,1.0NRT,290,1.2
16.72863,-90.60049,345.2,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,294.4,3.7
16.55464,-89.47535,301,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,277.3,0.5
16.73194,-90.59993,336.2,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,294.4,3.7
16.75749,-90.74387,324.2,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,294.8,2
17.06162,-92.75924,323.3,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,291.8,3.5
17.06517,-92.75892,331.4,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,292.8,3.5
17.82459,-98.84391,313.2,0.3,0.6,2017-04-30,07:30,N,nominal,1.0NRT,290.4,1.7
17.53566,-96.23878,309.2,0.5,0.5,2017-04-30,07:30,N,nominal,1.0NRT,296.6,7
17.53506,-96.2338,345.7,0.5,0.5,2017-04-30,07:30,N,nominal,1.0NRT,299.7,13.5
17.46741,-95.61983,311.9,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,296.6,2.7
18.09764,-101.2599,306.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,286.7,1.8
18.10358,-101.25772,301.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.5,1.4
17.28327,-94.11976,312.4,0.5,0.4,2017-04-30,07:30,N,nominal,1.0NRT,298.5,3.4
18.08429,-100.99556,310.7,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.7,5.9
18.08483,-101.00109,367,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,295.9,5.9
18.09022,-100.99436,307.1,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,290.4,0.8
18.09054,-100.99758,299.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.6,0.8
18.09627,-100.99442,301.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.4,0.8
18.09656,-100.99735,309.2,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.7,0.8
18.58411,-95.81508,318.6,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,290.8,2.8
18.56031,-95.62337,327.1,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,297.5,2.2
18.58463,-95.81931,337.4,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,294.9,4.2
19.02601,-99.68903,298.3,0.4,0.6,2017-04-30,07:30,N,nominal,1.0NRT,284.9,1.5
18.56454,-95.62279,341.9,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,299.1,6
18.56505,-95.6269,321.8,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,298,2.4
19.02633,-99.69213,327.5,0.4,0.6,2017-04-30,07:30,N,nominal,1.0NRT,287.9,3.9
18.56928,-95.6263,318.5,0.4,0.5,2017-04-30,07:30,N,nominal,1.0NRT,299.1,2.4
18.60748,-95.93337,316.1,0.5,0.5,2017-04-30,07:30,N,nominal,1.0NRT,295.4,3.7
19.06493,-100.01747,367,0.4,0.6,2017-04-30,07:30,N,nominal,1.0NRT,287.7,10.3
19.06533,-100.02147,325.9,0.4,0.6,2017-04-30,07:30,N,nominal,1.0NRT,285.8,10.2
17.94264,-101.18646,301.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,285.7,4.1
17.94127,-101.17182,329.8,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.8,4.3
17.94159,-101.17525,328.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.6,4.3
17.94197,-101.17922,342.3,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.2,4.1
16.76217,-91.42113,315.3,0.4,0.4,2017-04-30,07:30,N,nominal,1.0NRT,293.7,1.5
17.92745,-100.96174,303.4,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,287.8,0.8
17.94684,-101.16638,318.5,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,289.6,1.9
17.94722,-101.17046,304.1,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,288.3,1.9
17.94789,-101.17745,315,0.5,0.7,2017-04-30,07:30,N,nominal,1.0NRT,286.7,4.3
16.87373,-93.93698,312,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.3,1.5
16.88006,-93.9823,305.5,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.8,2.2
17.07552,-95.41806,317.7,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,296.8,2.3
17.58931,-99.6344,295.2,0.4,0.6,2017-04-30,07:36,N,nominal,1.0NRT,284.9,0.2
17.67979,-100.46541,303.8,0.4,0.6,2017-04-30,07:36,N,nominal,1.0NRT,288.2,1.6
17.07651,-95.42554,323,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,297.1,4
17.68496,-100.45922,299.8,0.4,0.6,2017-04-30,07:36,N,nominal,1.0NRT,289.1,1.7
17.68561,-100.46532,309,0.4,0.6,2017-04-30,07:36,N,nominal,1.0NRT,288.5,3.2
17.68595,-100.46853,302,0.4,0.6,2017-04-30,07:36,N,nominal,1.0NRT,287.9,1.3
16.87743,-93.93623,324.5,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.6,3.1
17.10328,-95.59624,347.6,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,300.5,10.7
17.10372,-95.59962,320.9,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,296.3,3.5
17.68528,-100.46221,332.8,0.4,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.8,3.2
17.08913,-95.45773,309.7,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,295.1,1.9
17.72998,-100.82719,303.2,0.5,0.7,2017-04-30,07:36,N,nominal,1.0NRT,284.4,2.6
16.88115,-93.93562,322.8,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,294.1,3.1
17.72932,-100.82094,328.4,0.5,0.7,2017-04-30,07:36,N,nominal,1.0NRT,285.2,3.1
17.72965,-100.82406,322,0.5,0.7,2017-04-30,07:36,N,nominal,1.0NRT,285.2,3.1
16.88107,-93.90792,307.6,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.9,1.7
16.88488,-93.93503,317.1,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.5,1.9
16.88549,-93.9394,317,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.2,1.9
16.09478,-93.08805,324.7,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.8,2.2
15.22137,-87.51228,314.3,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,287.5,1
16.09717,-93.07951,309.1,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293,1.6
16.09832,-93.08746,314.5,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.1,2.2
16.09893,-93.09167,321.3,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.2,2.2
16.10069,-93.07884,318.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,294,2.5
16.10126,-93.0828,304.9,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.4,2.5
16.10246,-93.09103,309.1,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.7,1.8
16.10308,-93.0953,309.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.5,1.6
16.10013,-93.07494,327.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.9,2.8
15.37144,-88.36652,314.1,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.2,1.8
16.04672,-92.68475,307,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.9,0.8
16.10365,-93.07433,329.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293,2.8
16.10421,-93.07818,332.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,294.9,2.5
16.10832,-93.08157,315.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293,2.6
16.10718,-93.07372,334.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,294.4,5
16.10774,-93.07754,342.4,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,294,2.6
15.14813,-86.9939,307.5,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,275.7,1.9
16.11126,-93.0769,304.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.6,2.6
16.11478,-93.07623,312.6,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.3,1.3
15.15179,-86.99337,337.7,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,276.9,5.3
16.1183,-93.07553,309.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,291.8,1.3
16.01562,-92.29019,305.5,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,291.7,0.7
15.29704,-87.72567,314.9,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,294.9,2.6
15.24697,-87.4135,318.8,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.1,2
15.29984,-87.72091,316.4,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.8,2.6
15.30057,-87.72514,329.3,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,295.4,2.6
15.25051,-87.41272,307,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.3,1.9
15.30409,-87.72453,327.7,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,295,4.6
15.2634,-87.46623,308.4,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,287.1,1.1
15.27497,-87.53343,306.1,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,287.6,1.1
15.26692,-87.4654,315,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,287.8,1.3
15.29925,-87.63271,316.7,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.5,2.5
15.32095,-87.71736,313.3,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293,2.5
15.38585,-88.10052,326,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.8,6.4
15.38649,-88.10437,347.5,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,296.1,6.4
15.25683,-87.32129,305.4,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,286.5,0.7
15.38995,-88.10378,319.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.7,5.1
15.3893,-88.09989,351.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,295.4,5.1
14.65937,-83.97328,303.3,0.5,0.5,2017-04-30,07:36,N,nominal,1.0NRT,292.2,0.5
15.23308,-87.16196,299.4,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,281.1,0.6
16.88209,-98.63477,301.4,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.1,0.7
16.8824,-98.63749,311.4,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.4,1
16.88277,-98.64068,307.9,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.6,1
16.88316,-98.64416,308.6,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.5,1.2
15.23666,-87.16122,310.4,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,281.8,0.9
15.28251,-87.42812,306.2,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,287.8,1
15.28318,-87.43203,305.9,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,287.7,1
15.28386,-87.43601,316.8,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.3,2.2
16.85729,-98.37408,306.2,0.6,0.6,2017-04-30,07:36,N,nominal,1.0NRT,289.4,1.6
15.24028,-87.16064,304.9,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,281.7,0.9
15.39961,-88.09772,308.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.5,2.1
16.89193,-98.63107,311.4,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.7,1.3
16.89223,-98.63366,311.1,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.7,1.3
16.89461,-98.65443,307.7,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.1,1.3
16.89496,-98.65755,309.3,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,291.4,1.3
16.89391,-98.64839,342.4,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,291.5,3
16.89426,-98.6514,321.7,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.8,3
14.88774,-85.14237,306.6,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,292.5,1
16.89656,-98.62671,304.4,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.2,0.8
16.8969,-98.62962,310.5,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.4,1.4
16.90029,-98.65919,305.8,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,290.5,0.9
16.89888,-98.64691,328.6,0.3,0.6,2017-04-30,07:36,N,nominal,1.0NRT,291.3,2.5
14.89178,-85.14146,310.2,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,293,1
15.16507,-86.66058,318.3,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.6,2.7
15.61974,-89.3705,311,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.3,1.2
16.57864,-95.94698,302.7,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,289.8,0.6
15.35132,-87.70437,320.2,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.4,2.5
15.64282,-89.40749,307.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293,0.8
14.77157,-84.28783,309.1,0.5,0.5,2017-04-30,07:36,N,nominal,1.0NRT,292.2,0.7
14.77234,-84.29208,303.8,0.5,0.5,2017-04-30,07:36,N,nominal,1.0NRT,292.3,0.7
15.77019,-90.14159,316.4,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,290.4,1
15.23899,-86.89137,302.1,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,284.4,0.9
14.91555,-85.0388,320,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,293.6,6.1
14.91622,-85.04257,340.2,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,295.2,6.1
15.1538,-86.3733,300.7,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,286.5,0.7
15.34073,-87.46912,307.1,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,289.5,1.7
14.9203,-85.04169,331.5,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,293.3,4.2
15.163,-86.38162,303.1,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,286.3,0.8
15.29862,-87.15408,298.8,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,281.2,0.7
15.35146,-87.46774,312.5,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,289.3,1.6
15.35072,-87.46915,310.6,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,289.8,1.6
16.04691,-91.79088,326.1,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,289.7,3.3
14.91846,-85.03888,312.9,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,293.3,2.5
15.16269,-86.37946,304.4,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,286.4,0.8
15.29912,-87.15136,302.4,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,281.1,0.6
14.91914,-85.04259,330.9,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,293.4,2.5
17.12491,-100.36186,307.3,0.4,0.6,2017-04-30,07:36,N,nominal,1.0NRT,291.7,0.8
15.36003,-87.43829,302.3,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,287.4,0.6
15.37476,-87.52377,306.6,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,291,1.1
15.36284,-87.43333,310.4,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.4,1.2
15.36355,-87.43747,319.4,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,289.2,1.2
15.37762,-87.51917,309.5,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,291.9,2
15.67602,-89.30128,306.9,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.1,0.7
15.68718,-89.36997,305.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.1,0.7
15.68776,-89.37357,307.8,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,293.6,0.7
15.35804,-87.40543,320.2,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,289.2,2.6
15.3783,-87.52316,323.5,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,292.2,3.1
15.36707,-87.43664,303.3,0.4,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.7,1.2
16.61383,-95.74847,301.3,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,288.4,0.6
16.61433,-95.75247,306.5,0.4,0.5,2017-04-30,07:36,N,nominal,1.0NRT,287.9,0.7
15.2458,-86.71826,301.6,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,286.6,0.5
15.24653,-86.72242,300.4,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,286.4,1.1
15.35551,-87.34832,302.6,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.4,0.6
15.35628,-87.35278,303.5,0.5,0.4,2017-04-30,07:36,N,nominal,1.0NRT,288.5,0.6
